record_timestamp,name,stationcode,ebike,mechanical,coordonnees_geo,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,geometry.type,geometry.coordinates,lat,lng
2024-04-16T12:27:00.395Z,Benjamin Godard - Victor Hugo,16107,2,1,"[48.865983, 2.275725]",2024-04-16T12:17:59+00:00,3,32,35,1,1,Paris,OUI,Point,"[2.275725, 48.865983]",48.865983,2.275725
2024-04-16T12:27:00.395Z,Rouget de L'isle - Watteau,44015,4,5,"[48.778192750803, 2.3963020229163]",2024-04-16T12:19:25+00:00,9,11,20,1,1,Vitry-sur-Seine,OUI,Point,"[2.3963020229163, 48.778192750803]",48.778192750803,2.3963020229163
2024-04-16T12:27:00.395Z,Mairie du 12ème,12109,0,10,"[48.840855311763, 2.3875549435616]",2024-04-16T12:20:03+00:00,10,17,30,1,1,Paris,OUI,Point,"[2.3875549435616, 48.840855311763]",48.840855311763,2.3875549435616
2024-04-16T12:27:00.395Z,Cassini - Denfert-Rochereau,14111,3,1,"[48.837525839067, 2.3360354080796]",2024-04-16T12:15:23+00:00,4,21,25,1,1,Paris,OUI,Point,"[2.3360354080796, 48.837525839067]",48.837525839067,2.3360354080796
2024-04-16T12:27:00.395Z,Basilique,32017,5,5,"[48.93626891059109, 2.3588666820200914]",2024-04-16T12:18:29+00:00,10,10,22,1,1,Saint-Denis,OUI,Point,"[2.3588666820200914, 48.93626891059109]",48.93626891059109,2.3588666820200914
2024-04-16T12:27:00.395Z,Charonne - Robert et Sonia Delaunay,11104,4,0,"[48.855907555969, 2.3925706744194]",2024-04-16T12:21:34+00:00,4,16,20,1,1,Paris,OUI,Point,"[2.3925706744194, 48.855907555969]",48.855907555969,2.3925706744194
2024-04-16T12:27:00.395Z,Vaneau - Sèvres,7002,2,5,"[48.848563233059, 2.3204218259346]",2024-04-16T12:21:06+00:00,7,26,35,1,1,Paris,OUI,Point,"[2.3204218259346, 48.848563233059]",48.848563233059,2.3204218259346
2024-04-16T12:27:00.395Z,Lacépède - Monge,5110,0,1,"[48.84389286531899, 2.3519663885235786]",2024-04-16T12:14:40+00:00,1,19,23,1,1,Paris,OUI,Point,"[2.3519663885235786, 48.84389286531899]",48.84389286531899,2.3519663885235786
2024-04-16T12:27:00.395Z,Saint-Romain - Cherche-Midi,6108,0,4,"[48.84708159081946, 2.321374788880348]",2024-04-16T12:20:28+00:00,4,13,17,1,1,Paris,OUI,Point,"[2.321374788880348, 48.84708159081946]",48.84708159081946,2.321374788880348
2024-04-16T12:27:00.395Z,André Karman - République,33006,5,3,"[48.91039875761846, 2.3851355910301213]",2024-04-16T12:19:49+00:00,8,22,31,1,1,Aubervilliers,OUI,Point,"[2.3851355910301213, 48.91039875761846]",48.91039875761846,2.3851355910301213
2024-04-16T12:27:00.395Z,Silly - Galliéni,21010,2,5,"[48.835583838706, 2.2325500845909]",2024-04-16T12:14:06+00:00,7,18,25,1,1,Boulogne-Billancourt,OUI,Point,"[2.2325500845909, 48.835583838706]",48.835583838706,2.2325500845909
2024-04-16T12:27:00.395Z,Place Nelson Mandela,25006,0,0,"[48.862453313908, 2.1961666225454]",2024-04-16T12:18:55+00:00,0,22,22,1,1,Rueil-Malmaison,OUI,Point,"[2.1961666225454, 48.862453313908]",48.862453313908,2.1961666225454
2024-04-16T12:27:00.395Z,Jouffroy d'Abbans - Wagram,17026,4,2,"[48.881973298352, 2.301132157445]",2024-04-16T12:22:10+00:00,6,33,40,1,1,Paris,OUI,Point,"[2.301132157445, 48.881973298352]",48.881973298352,2.301132157445
2024-04-16T12:27:00.395Z,Morillons - Dantzig,15047,2,1,"[48.83310149953933, 2.299380004405976]",2024-04-16T12:19:57+00:00,3,49,52,1,1,Paris,OUI,Point,"[2.299380004405976, 48.83310149953933]",48.83310149953933,2.299380004405976
2024-04-16T12:27:00.395Z,Boétie - Ponthieu,8050,11,0,"[48.871417284355, 2.3076787590981]",2024-04-16T12:21:54+00:00,11,1,33,1,1,Paris,OUI,Point,"[2.3076787590981, 48.871417284355]",48.871417284355,2.3076787590981
2024-04-16T12:27:00.395Z,Le Brix et Mesmin - Jourdan,14108,1,2,"[48.82234096593411, 2.327861653302471]",2024-04-16T12:22:18+00:00,3,18,21,1,1,Paris,OUI,Point,"[2.327861653302471, 48.82234096593411]",48.82234096593411,2.327861653302471
2024-04-16T12:27:00.395Z,Romainville - Vaillant-Couturier,31024,0,0,"[48.86785, 2.446748]",2024-04-16T12:21:50+00:00,0,34,38,1,1,Montreuil,OUI,Point,"[2.446748, 48.86785]",48.86785,2.446748
2024-04-16T12:27:00.395Z,Saint-Fiacre - Poissonière,2022,23,9,"[48.870828911558, 2.3459213599563]",2024-04-16T12:20:44+00:00,32,3,35,1,1,Paris,OUI,Point,"[2.3459213599563, 48.870828911558]",48.870828911558,2.3459213599563
2024-04-16T12:27:00.395Z,Porte de Saint-Ouen - Bessières,17044,2,0,"[48.89792240854517, 2.32851451022192]",2024-04-16T12:21:49+00:00,2,28,42,1,1,Paris,OUI,Point,"[2.32851451022192, 48.89792240854517]",48.89792240854517,2.32851451022192
2024-04-16T12:27:00.395Z,Chazelles - Courcelles,17025,4,2,"[48.879406604954, 2.3034455627202988]",2024-04-16T12:20:49+00:00,6,28,35,1,1,Paris,OUI,Point,"[2.3034455627202988, 48.879406604954]",48.879406604954,2.3034455627202988
2024-04-16T12:27:00.395Z,Ramponeau - Belleville,20143,1,1,"[48.871031137596, 2.379056852114]",2024-04-16T12:18:38+00:00,2,41,44,1,1,Paris,OUI,Point,"[2.379056852114, 48.871031137596]",48.871031137596,2.379056852114
2024-04-16T12:27:00.395Z,Saint-Cloud - Hippodrome,16138,7,0,"[48.85772148887421, 2.2549109905958176]",2024-04-16T12:16:26+00:00,7,23,30,1,1,Paris,OUI,Point,"[2.2549109905958176, 48.85772148887421]",48.85772148887421,2.2549109905958176
2024-04-16T12:27:00.395Z,Louis Lejeune - Barbès,21216,8,0,"[48.81807418981508, 2.3267009854316716]",2024-04-16T12:19:21+00:00,8,16,25,1,1,Montrouge,OUI,Point,"[2.3267009854316716, 48.81807418981508]",48.81807418981508,2.3267009854316716
2024-04-16T12:27:00.395Z,Serrurier,19027,0,0,"[48.8804934032465, 2.39806417375803]",2024-04-16T12:16:45+00:00,0,18,18,1,1,Paris,OUI,Point,"[2.39806417375803, 48.8804934032465]",48.8804934032465,2.39806417375803
2024-04-16T12:27:00.395Z,Raspail Barbès,31028,3,9,"[48.8529945, 2.4247387]",2024-04-16T12:19:08+00:00,12,16,28,1,1,Montreuil,OUI,Point,"[2.4247387, 48.8529945]",48.8529945,2.4247387
2024-04-16T12:27:00.395Z,Jules Guesde - Pont du Port à l'Anglais,44017,2,14,"[48.79628807093802, 2.417212128639221]",2024-04-16T12:22:12+00:00,16,14,30,1,1,Vitry-sur-Seine,OUI,Point,"[2.417212128639221, 48.79628807093802]",48.79628807093802,2.417212128639221
2024-04-16T12:27:00.395Z,Michel-Ange - Parent de Rosan,16118,0,5,"[48.840579923690115, 2.2584119439125065]",2024-04-16T12:17:14+00:00,5,19,26,1,1,Paris,OUI,Point,"[2.2584119439125065, 48.840579923690115]",48.840579923690115,2.2584119439125065
2024-04-16T12:27:00.395Z,Caire - Dussoubs,2017,15,6,"[48.86785342111862, 2.349364310503006]",2024-04-16T12:21:11+00:00,21,19,40,1,1,Paris,OUI,Point,"[2.349364310503006, 48.86785342111862]",48.86785342111862,2.349364310503006
2024-04-16T12:27:00.395Z,Artois - Berri,8103,15,6,"[48.87393521240818, 2.3064258322119713]",2024-04-16T12:19:30+00:00,21,2,23,1,1,Paris,OUI,Point,"[2.3064258322119713, 48.87393521240818]",48.87393521240818,2.3064258322119713
2024-04-16T12:27:00.395Z,Liard - Amiral Mouchez,14013,0,1,"[48.8214169, 2.342167]",2024-04-16T12:16:05+00:00,1,13,14,1,1,Paris,OUI,Point,"[2.342167, 48.8214169]",48.8214169,2.342167
2024-04-16T12:27:00.395Z,Regnault - Patay,13118,10,45,"[48.82435782216384, 2.377065159380436]",2024-04-16T12:22:21+00:00,55,8,63,1,1,Paris,OUI,Point,"[2.377065159380436, 48.82435782216384]",48.82435782216384,2.377065159380436
2024-04-16T12:27:00.395Z,Félix Ziem - Armand Gauthier,18111,0,0,"[48.88949630486821, 2.333393658804396]",2024-04-16T12:16:36+00:00,0,24,25,1,1,Paris,OUI,Point,"[2.333393658804396, 48.88949630486821]",48.88949630486821,2.333393658804396
2024-04-16T12:27:00.395Z,Youri Gagarine - Karl Marx,48003,4,1,"[48.78448485079149, 2.35908430069685]",2024-04-16T12:22:23+00:00,5,17,22,1,1,Villejuif,OUI,Point,"[2.35908430069685, 48.78448485079149]",48.78448485079149,2.35908430069685
2024-04-16T12:27:00.395Z,Edgar Quinet - Raspail,14002,0,0,"[48.83940266673835, 2.32971478253603]",2024-04-16T12:15:02+00:00,0,44,46,1,1,Paris,OUI,Point,"[2.32971478253603, 48.83940266673835]",48.83940266673835,2.32971478253603
2024-04-16T12:27:00.395Z,Faubourg Montmartre - La Fayette,9014,10,21,"[48.87525454905335, 2.340853661298752]",2024-04-16T12:21:10+00:00,31,4,35,1,1,Paris,OUI,Point,"[2.340853661298752, 48.87525454905335]",48.87525454905335,2.340853661298752
2024-04-16T12:27:00.395Z,Place Jean-Spire-Lemaître,43009,1,1,"[48.8468428626593, 2.452062070369721]",2024-04-16T12:20:35+00:00,2,46,50,1,1,Vincennes,OUI,Point,"[2.452062070369721, 48.8468428626593]",48.8468428626593,2.452062070369721
2024-04-16T12:27:00.395Z,Bellefond - Poissonnière,9001,2,1,"[48.87759897050706, 2.348463758826256]",2024-04-16T12:20:11+00:00,3,14,17,1,1,Paris,OUI,Point,"[2.348463758826256, 48.87759897050706]",48.87759897050706,2.348463758826256
2024-04-16T12:27:00.395Z,Gare de l'Est - Faubourg-Saint-Martin,10161,1,1,"[48.875642647477, 2.3594588041306]",2024-04-16T12:19:59+00:00,2,29,32,1,1,Paris,OUI,Point,"[2.3594588041306, 48.875642647477]",48.875642647477,2.3594588041306
2024-04-16T12:27:00.395Z,Boudreau - Auber,9106,9,2,"[48.87219, 2.329423]",2024-04-16T12:22:00+00:00,11,2,14,1,1,Paris,OUI,Point,"[2.329423, 48.87219]",48.87219,2.329423
2024-04-16T12:27:00.395Z,Verger - Colonel Guichard,21328,0,0,"[48.816376985087, 2.2670380088932]",2024-04-16T12:20:49+00:00,0,29,29,1,1,Issy-les-Moulineaux,OUI,Point,"[2.2670380088932, 48.816376985087]",48.816376985087,2.2670380088932
2024-04-16T12:27:00.395Z,Charlot - Stade Gabriel Voisin,21323,2,29,"[48.827228120536, 2.268122527474]",2024-04-16T12:20:12+00:00,31,0,31,1,1,Issy-les-Moulineaux,OUI,Point,"[2.268122527474, 48.827228120536]",48.827228120536,2.268122527474
2024-04-16T12:27:00.395Z,Gare Saint-Lazare - Isly,8009,4,4,"[48.874777677621296, 2.326515804784655]",2024-04-16T12:21:57+00:00,8,18,27,1,1,Paris,OUI,Point,"[2.326515804784655, 48.874777677621296]",48.874777677621296,2.326515804784655
2024-04-16T12:27:00.395Z,Quai de l'Horloge - Pont Neuf,1001,5,10,"[48.857058739111, 2.3417982839439]",2024-04-16T12:18:06+00:00,15,2,17,1,1,Paris,OUI,Point,"[2.3417982839439, 48.857058739111]",48.857058739111,2.3417982839439
2024-04-16T12:27:00.395Z,Gare Rosny-Bois-Perrier,31103,6,11,"[48.88115023337061, 2.480436824262142]",2024-04-16T12:20:57+00:00,17,16,36,1,1,Rosny-sous-Bois,OUI,Point,"[2.480436824262142, 48.88115023337061]",48.88115023337061,2.480436824262142
2024-04-16T12:27:00.395Z,Porte Pouchet-Bessières,17008,1,2,"[48.8978765, 2.3230632]",2024-04-16T12:14:47+00:00,3,19,23,1,1,Paris,OUI,Point,"[2.3230632, 48.8978765]",48.8978765,2.3230632
2024-04-16T12:27:00.395Z,Ségur - d'Estrées,7018,4,10,"[48.851419978983, 2.3097044974566]",2024-04-16T12:19:33+00:00,14,5,19,1,1,Paris,OUI,Point,"[2.3097044974566, 48.851419978983]",48.851419978983,2.3097044974566
2024-04-16T12:27:00.395Z,Ambroise Rendu - Porte Brunet,19105,1,1,"[48.883667, 2.395733]",2024-04-16T12:15:58+00:00,2,15,17,1,1,Paris,OUI,Point,"[2.395733, 48.883667]",48.883667,2.395733
2024-04-16T12:27:00.395Z,Château - République,31706,2,3,"[48.862923800596, 2.4155035614967]",2024-04-16T12:15:23+00:00,5,21,26,1,1,Bagnolet,OUI,Point,"[2.4155035614967, 48.862923800596]",48.862923800596,2.4155035614967
2024-04-16T12:27:00.395Z,Henri Barbusse - Stalingrad,22409,0,0,"[48.814183748660554, 2.2872862592339516]",2024-04-16T12:20:53+00:00,0,16,16,1,1,Malakoff,OUI,Point,"[2.2872862592339516, 48.814183748660554]",48.814183748660554,2.2872862592339516
2024-04-16T12:27:00.395Z,Thionville - Ourcq,19015,0,1,"[48.88917613743794, 2.3833653330802917]",2024-04-16T12:20:12+00:00,1,23,24,1,1,Paris,OUI,Point,"[2.3833653330802917, 48.88917613743794]",48.88917613743794,2.3833653330802917
2024-04-16T12:27:00.395Z,Legendre - Clichy,17004,4,0,"[48.88896161855884, 2.322528975094376]",2024-04-16T12:21:52+00:00,4,36,40,1,1,Paris,OUI,Point,"[2.322528975094376, 48.88896161855884]",48.88896161855884,2.322528975094376
2024-04-16T12:27:00.395Z,Quai de la Seine,19003,3,0,"[48.884492238407525, 2.3703941702842717]",2024-04-16T12:19:20+00:00,3,21,24,1,1,Paris,OUI,Point,"[2.3703941702842717, 48.884492238407525]",48.884492238407525,2.3703941702842717
2024-04-16T12:27:00.395Z,Lisbonne - Monceau,8036,19,4,"[48.87745567681383, 2.309694221419506]",2024-04-16T12:21:26+00:00,23,10,33,1,1,Paris,OUI,Point,"[2.309694221419506, 48.87745567681383]",48.87745567681383,2.309694221419506
2024-04-16T12:27:00.395Z,Chartres - La Charbonnière,18107,3,0,"[48.8847601, 2.3534657]",2024-04-16T12:17:38+00:00,3,31,34,1,1,Paris,OUI,Point,"[2.3534657, 48.8847601]",48.8847601,2.3534657
2024-04-16T12:27:00.395Z,Ranelagh - Mozart,16026,1,1,"[48.8554439, 2.2704418]",2024-04-16T12:21:03+00:00,2,20,23,1,1,Paris,OUI,Point,"[2.2704418, 48.8554439]",48.8554439,2.2704418
2024-04-16T12:27:00.395Z,Moncey - Blanche,9028,3,0,"[48.88006587474148, 2.3310810327529907]",2024-04-16T12:20:48+00:00,3,14,17,1,1,Paris,OUI,Point,"[2.3310810327529907, 48.88006587474148]",48.88006587474148,2.3310810327529907
2024-04-16T12:27:00.395Z,Redoute - Les Courtilles,26002,5,23,"[48.929867194519, 2.2836696356535]",2024-04-16T12:20:33+00:00,28,12,40,1,1,Asnières-sur-Seine,OUI,Point,"[2.2836696356535, 48.929867194519]",48.929867194519,2.2836696356535
2024-04-16T12:27:00.395Z,Exelmans - Versailles,16039,3,5,"[48.84097491091973, 2.264390252530575]",2024-04-16T12:18:36+00:00,8,41,49,1,1,Paris,OUI,Point,"[2.264390252530575, 48.84097491091973]",48.84097491091973,2.264390252530575
2024-04-16T12:27:00.395Z,11 Novembre 1918 - 8 Mai 1945,45003,19,3,"[48.80889533774377, 2.5382421165704727]",2024-04-16T12:21:15+00:00,22,14,36,1,1,Champigny-sur-Marne,OUI,Point,"[2.5382421165704727, 48.80889533774377]",48.80889533774377,2.5382421165704727
2024-04-16T12:27:00.395Z,Roquette - Thiéré,11002,2,7,"[48.85507930579506, 2.3733686318721463]",2024-04-16T12:19:05+00:00,9,13,23,1,1,Paris,OUI,Point,"[2.3733686318721463, 48.85507930579506]",48.85507930579506,2.3733686318721463
2024-04-16T12:27:00.395Z,Claude Decaen - Cannebière,12111,0,0,"[48.83761417037952, 2.397253782195704]",2024-04-16T12:17:07+00:00,0,26,27,1,1,Paris,OUI,Point,"[2.397253782195704, 48.83761417037952]",48.83761417037952,2.397253782195704
2024-04-16T12:27:00.395Z,Amelot - Saint-Sébastien,11047,5,22,"[48.861142162761, 2.3677996181077]",2024-04-16T12:19:12+00:00,27,2,30,1,1,Paris,OUI,Point,"[2.3677996181077, 48.861142162761]",48.861142162761,2.3677996181077
2024-04-16T12:27:00.395Z,Notre-Dame-des-Champs - Stanislas,6006,3,5,"[48.84479928858768, 2.329337755887181]",2024-04-16T12:20:44+00:00,8,11,19,1,1,Paris,OUI,Point,"[2.329337755887181, 48.84479928858768]",48.84479928858768,2.329337755887181
2024-04-16T12:27:00.395Z,Saint-Ambroise - Parmentier,11027,1,1,"[48.862147844548, 2.3772348091006]",2024-04-16T12:17:59+00:00,2,35,38,1,1,Paris,OUI,Point,"[2.3772348091006, 48.862147844548]",48.862147844548,2.3772348091006
2024-04-16T12:27:00.395Z,Liège - Moscou,8010,7,2,"[48.8795431, 2.3264628]",2024-04-16T12:22:22+00:00,9,8,17,1,1,Paris,OUI,Point,"[2.3264628, 48.8795431]",48.8795431,2.3264628
2024-04-16T12:27:00.395Z,Mairie de Montreuil,31022,0,1,"[48.86131452758348, 2.440614402294159]",2024-04-16T12:18:23+00:00,1,50,52,1,1,Montreuil,OUI,Point,"[2.440614402294159, 48.86131452758348]",48.86131452758348,2.440614402294159
2024-04-16T12:27:00.395Z,Schoelcher - Raspail,14003,7,14,"[48.83681733526843, 2.3312794080411474]",2024-04-16T12:21:58+00:00,21,29,50,1,1,Paris,OUI,Point,"[2.3312794080411474, 48.83681733526843]",48.83681733526843,2.3312794080411474
2024-04-16T12:27:00.395Z,Récollets - Square Villemin,10016,0,1,"[48.875034655883944, 2.359801238597928]",2024-04-16T12:22:13+00:00,1,14,17,1,1,Paris,OUI,Point,"[2.359801238597928, 48.875034655883944]",48.875034655883944,2.359801238597928
2024-04-16T12:27:00.395Z,Place Du Général De Gaulle,31009,2,0,"[48.8687591, 2.4329931]",2024-04-16T12:19:43+00:00,2,24,26,1,1,Montreuil,OUI,Point,"[2.4329931, 48.8687591]",48.8687591,2.4329931
2024-04-16T12:27:00.395Z,Cimetière de Montrouge,14020,0,23,"[48.821466904768, 2.3215785772007]",2024-04-16T12:21:00+00:00,23,34,58,1,1,Paris,OUI,Point,"[2.3215785772007, 48.821466904768]",48.821466904768,2.3215785772007
2024-04-16T12:27:00.395Z,Anatole France - President Roosevelt,33017,3,13,"[48.9155156, 2.3814103]",2024-04-16T12:21:42+00:00,16,10,29,1,1,Aubervilliers,OUI,Point,"[2.3814103, 48.9155156]",48.9155156,2.3814103
2024-04-16T12:27:00.395Z,Henry Farman,15042,1,15,"[48.83372430280548, 2.2713854536414146]",2024-04-16T12:19:24+00:00,16,0,16,1,1,Paris,OUI,Point,"[2.2713854536414146, 48.83372430280548]",48.83372430280548,2.2713854536414146
2024-04-16T12:27:00.395Z,Pajol - Place Herbert,18011,1,0,"[48.8927825, 2.3635598]",2024-04-16T12:18:57+00:00,1,37,39,1,1,Paris,OUI,Point,"[2.3635598, 48.8927825]",48.8927825,2.3635598
2024-04-16T12:27:00.395Z,Gabriel Péri - Francisco Ferrer,33102,1,1,"[48.88633710236977, 2.407338917255402]",2024-04-16T12:18:58+00:00,2,16,18,1,1,Le Pré-Saint-Gervais,OUI,Point,"[2.407338917255402, 48.88633710236977]",48.88633710236977,2.407338917255402
2024-04-16T12:27:00.395Z,Hôpital Européen Georges Pompidou,15104,9,48,"[48.83769531916335, 2.275374233722687]",2024-04-16T12:20:45+00:00,57,7,64,1,1,Paris,OUI,Point,"[2.275374233722687, 48.83769531916335]",48.83769531916335,2.275374233722687
2024-04-16T12:27:00.395Z,Concorde - Stalingrad,44006,7,7,"[48.7985844, 2.3821302]",2024-04-16T12:20:13+00:00,14,20,35,1,1,Vitry-sur-Seine,OUI,Point,"[2.3821302, 48.7985844]",48.7985844,2.3821302
2024-04-16T12:27:00.395Z,Yves Farges - Route d'Enghein,51005,0,0,"[48.95756799268, 2.2834496977978]",2024-02-06T11:04:01+00:00,0,0,0,0,0,Argenteuil,NON,Point,"[2.2834496977978, 48.95756799268]",48.95756799268,2.2834496977978
2024-04-16T12:27:00.395Z,Cimetière de Montmartre,18003,1,0,"[48.886472466142, 2.3328901827335]",2024-04-16T12:22:26+00:00,1,42,43,1,1,Paris,OUI,Point,"[2.3328901827335, 48.886472466142]",48.886472466142,2.3328901827335
2024-04-16T12:27:00.395Z,Saint-Jacques - Val de Grâce,5004,2,1,"[48.8417514, 2.3413893]",2024-04-16T12:20:05+00:00,3,16,19,1,1,Paris,OUI,Point,"[2.3413893, 48.8417514]",48.8417514,2.3413893
2024-04-16T12:27:00.395Z,Porte de Vanves,14138,1,1,"[48.828012849445, 2.3056878894567]",2024-04-16T12:13:50+00:00,2,30,32,1,1,Paris,OUI,Point,"[2.3056878894567, 48.828012849445]",48.828012849445,2.3056878894567
2024-04-16T12:27:00.395Z,Victor Hugo - Jeanne Jugan,12114,3,1,"[48.843949064031825, 2.415081394834419]",2024-04-16T12:12:57+00:00,4,23,28,1,1,Paris,OUI,Point,"[2.415081394834419, 48.843949064031825]",48.843949064031825,2.415081394834419
2024-04-16T12:27:00.395Z,Conservatoire de Musique,46003,14,10,"[48.77093586667601, 2.4034014344215398]",2024-04-16T12:21:08+00:00,24,1,25,1,1,Choisy-le-Roi,OUI,Point,"[2.4034014344215398, 48.77093586667601]",48.77093586667601,2.4034014344215398
2024-04-16T12:27:00.395Z,Lucie Aubrac - Fort,21312,0,0,"[48.818144834008976, 2.271184623241425]",2024-04-16T12:13:15+00:00,0,30,30,1,1,Issy-les-Moulineaux,OUI,Point,"[2.271184623241425, 48.818144834008976]",48.818144834008976,2.271184623241425
2024-04-16T12:27:00.395Z,Place Marcel Cachin,42014,5,25,"[48.81411442356866, 2.39090770483017]",2024-04-16T12:21:36+00:00,30,2,32,1,1,Ivry-sur-Seine,OUI,Point,"[2.39090770483017, 48.81411442356866]",48.81411442356866,2.39090770483017
2024-04-16T12:27:00.395Z,Rocher - Laborde,8017,6,3,"[48.87590240712654, 2.322616316378116]",2024-04-16T12:21:31+00:00,9,56,65,1,1,Paris,OUI,Point,"[2.322616316378116, 48.87590240712654]",48.87590240712654,2.322616316378116
2024-04-16T12:27:00.395Z,Lecourbe - Jean Maridor,15054,1,1,"[48.83796366147599, 2.2877392172813416]",2024-04-16T12:16:59+00:00,2,14,19,1,1,Paris,OUI,Point,"[2.2877392172813416, 48.83796366147599]",48.83796366147599,2.2877392172813416
2024-04-16T12:27:00.395Z,Mouton Duvernet - Général Leclerc,14008,0,1,"[48.831632518292565, 2.3293121159076686]",2024-04-16T12:20:48+00:00,1,26,28,1,1,Paris,OUI,Point,"[2.3293121159076686, 48.831632518292565]",48.831632518292565,2.3293121159076686
2024-04-16T12:27:00.395Z,Etienne Jodelle - Saint Ouen,18046,2,1,"[48.88794016394694, 2.326124420314341]",2024-04-16T12:21:42+00:00,3,29,33,1,1,Paris,OUI,Point,"[2.326124420314341, 48.88794016394694]",48.88794016394694,2.326124420314341
2024-04-16T12:27:00.395Z,Marcadet - Barbès,18022,2,1,"[48.890451120965, 2.3490573929687]",2024-04-16T12:14:49+00:00,3,30,37,1,1,Paris,OUI,Point,"[2.3490573929687, 48.890451120965]",48.890451120965,2.3490573929687
2024-04-16T12:27:00.395Z,Molière - République,21209,1,2,"[48.81111581390707, 2.3145738624448158]",2024-04-16T12:22:27+00:00,3,27,30,1,1,Montrouge,OUI,Point,"[2.3145738624448158, 48.81111581390707]",48.81111581390707,2.3145738624448158
2024-04-16T12:27:00.395Z,Hoche - Jean Lolive,35010,5,1,"[48.89110239200789, 2.402843534946442]",2024-04-16T12:20:14+00:00,6,18,24,1,1,Pantin,OUI,Point,"[2.402843534946442, 48.89110239200789]",48.89110239200789,2.402843534946442
2024-04-16T12:27:00.395Z,David Weill - Parc Montsouris,14124,4,1,"[48.821092374256104, 2.333725690841675]",2024-04-16T12:17:34+00:00,5,17,22,1,1,Paris,OUI,Point,"[2.333725690841675, 48.821092374256104]",48.821092374256104,2.333725690841675
2024-04-16T12:27:00.395Z,Place Robert Guillemard,15110,2,21,"[48.836191728066666, 2.2811267160086417]",2024-04-16T12:15:33+00:00,23,1,24,1,1,Paris,OUI,Point,"[2.2811267160086417, 48.836191728066666]",48.836191728066666,2.2811267160086417
2024-04-16T12:27:00.395Z,Assas - Rennes,6025,0,4,"[48.8492084999386, 2.32851454623001]",2024-04-16T12:20:02+00:00,4,28,32,1,1,Paris,OUI,Point,"[2.32851454623001, 48.8492084999386]",48.8492084999386,2.32851454623001
2024-04-16T12:27:00.395Z,Nationale - Place Jules Guesde,21015,3,2,"[48.82753962462998, 2.2416052222251897]",2024-04-16T12:22:05+00:00,5,18,23,1,1,Boulogne-Billancourt,OUI,Point,"[2.2416052222251897, 48.82753962462998]",48.82753962462998,2.2416052222251897
2024-04-16T12:27:00.395Z,Gabriel Péri - Danielle Casanova,44003,6,4,"[48.790114, 2.4025777]",2024-04-16T12:20:00+00:00,10,10,20,1,1,Vitry-sur-Seine,OUI,Point,"[2.4025777, 48.790114]",48.790114,2.4025777
2024-04-16T12:27:00.395Z,Lakanal - Commerce,15034,2,22,"[48.84442462786544, 2.294059172272682]",2024-04-16T12:17:24+00:00,24,29,53,1,1,Paris,OUI,Point,"[2.294059172272682, 48.84442462786544]",48.84442462786544,2.294059172272682
2024-04-16T12:27:00.395Z,Raspail - Manufacture des Oeillets,42021,7,9,"[48.8094458, 2.3903009]",2024-04-16T12:18:30+00:00,16,16,32,1,1,Ivry-sur-Seine,OUI,Point,"[2.3903009, 48.8094458]",48.8094458,2.3903009
2024-04-16T12:27:00.395Z,Oberkampf - République,11030,6,1,"[48.86531608707, 2.37611478491]",2024-04-16T12:19:23+00:00,7,15,24,1,1,Paris,OUI,Point,"[2.37611478491, 48.86531608707]",48.86531608707,2.37611478491
2024-04-16T12:27:00.395Z,Cossonnerie - Sébastopol,1119,11,11,"[48.86132665908402, 2.349419631063938]",2024-04-16T12:22:24+00:00,22,2,24,1,1,Paris,OUI,Point,"[2.349419631063938, 48.86132665908402]",48.86132665908402,2.349419631063938
2024-04-16T12:27:00.395Z,Marcelle - Thalie,35020,0,0,"[48.8835462, 2.4137883]",2024-04-16T12:13:40+00:00,0,18,20,1,1,Pantin,OUI,Point,"[2.4137883, 48.8835462]",48.8835462,2.4137883
2024-04-16T12:27:00.395Z,Henri Ste-Claire Déville - Paul Héroult,25003,8,4,"[48.892663, 2.172411]",2024-04-16T12:17:39+00:00,12,12,24,1,1,Rueil-Malmaison,OUI,Point,"[2.172411, 48.892663]",48.892663,2.172411
2024-04-16T12:27:00.395Z,Louis Lumière - Porte de Bagnolet,20115,0,1,"[48.86431136000005, 2.4105210229754443]",2024-04-16T12:19:04+00:00,1,19,20,1,1,Paris,OUI,Point,"[2.4105210229754443, 48.86431136000005]",48.86431136000005,2.4105210229754443
2024-04-16T12:27:00.395Z,Paris - Emile Zola,31003,1,4,"[48.854898095789295, 2.4186685681343083]",2024-04-16T12:15:47+00:00,5,25,30,1,1,Montreuil,OUI,Point,"[2.4186685681343083, 48.854898095789295]",48.854898095789295,2.4186685681343083
2024-04-16T12:27:00.395Z,Jean Jaurès - Salvador Allende,22402,5,0,"[48.821475594736775, 2.3026576638221745]",2024-04-16T12:20:18+00:00,5,37,43,1,1,Malakoff,OUI,Point,"[2.3026576638221745, 48.821475594736775]",48.821475594736775,2.3026576638221745
2024-04-16T12:27:00.395Z,Victor Hugo - Galliéni,21008,1,6,"[48.83802015441127, 2.2460845112800603]",2024-04-16T12:21:04+00:00,7,26,34,1,1,Boulogne-Billancourt,OUI,Point,"[2.2460845112800603, 48.83802015441127]",48.83802015441127,2.2460845112800603
